TotalLoad,OtherLoad,HVACLoad,Ambient,Humidity,DOW,TOD,ClgSP,KitchenClgSP,GuestClgSP,HtgSP,KitchenHtgSP,GuestHtgSP,SupplyAirSP,ChwSP
179308.73846,108822.19270,70486.54576,  25.00000,  40.75000,   2.00000,  13.25000,  25.26437,  27.26437,  25.26437,  21.00000,  19.00000,  21.00000,  13.63218,   8.59655
191075.61485,108819.26704,82256.34781,  25.00000,  41.50000,   2.00000,  13.50000,  25.04019,  27.04019,  25.04019,  21.00000,  19.00000,  21.00000,  13.52009,   8.26028
212929.57902,108817.32951,104112.24951,  25.00000,  42.25000,   2.00000,  13.75000,  24.33093,  26.33093,  24.33093,  21.00000,  19.00000,  21.00000,  13.16547,   7.19640
165927.68439,108815.50245,57112.18193,  25.00000,  43.00000,   2.00000,  14.00000,  25.80138,  27.80138,  25.80138,  21.00000,  19.00000,  21.00000,  13.90069,   9.40207
274687.71619,108810.43702,165877.27918,  25.00000,  42.75000,   2.00000,  14.25000,  22.38914,  24.38914,  22.38914,  21.00000,  19.00000,  21.00000,  12.19457,   4.28370
260272.97786,108779.65308,151493.32477,  25.00000,  42.50000,   2.00000,  14.50000,  22.22085,  24.22085,  22.22085,  21.00000,  19.00000,  21.00000,  12.11043,   4.03128
189330.38266,108778.10795,80552.27471,  25.00000,  42.25000,   2.00000,  14.75000,  24.03654,  26.03654,  24.03654,  21.00000,  19.00000,  21.00000,  13.01827,   6.75482
190974.92475,108807.97045,82166.95431,  25.00000,  42.00000,   2.00000,  15.00000,  24.04299,  26.04299,  24.04299,  21.00000,  19.00000,  21.00000,  13.02149,   6.76448
207749.77390,138090.28125,69659.49265,  25.00000,  40.25000,   2.00000,  15.25000,  24.64912,  26.64912,  24.64912,  21.00000,  19.00000,  21.00000,  13.32456,   7.67368
271343.44407,138105.19857,133238.24551,  25.00000,  38.50000,   2.00000,  15.50000,  22.39978,  24.39978,  22.39978,  21.00000,  19.00000,  21.00000,  12.19989,   4.29968
208999.56857,138062.14294,70937.42564,  25.00000,  36.75000,   2.00000,  15.75000,  24.52301,  26.52301,  24.52301,  21.00000,  19.00000,  21.00000,  13.26151,   7.48452
186791.33621,138106.01299,48685.32322,  25.00000,  35.00000,   2.00000,  16.00000,  25.55519,  27.55519,  25.55519,  21.00000,  19.00000,  21.00000,  13.77759,   9.03278
296912.76909,173086.27147,123826.49762,  24.85000,  36.25000,   2.00000,  16.25000,  22.87899,  24.87899,  22.87899,  21.00000,  19.00000,  21.00000,  12.43950,   5.01849
245799.60553,173023.31826,72776.28727,  24.70000,  37.50000,   2.00000,  16.50000,  24.44104,  26.44104,  24.44104,  21.00000,  19.00000,  21.00000,  13.22052,   7.36157
232947.10073,173059.43524,59887.66549,  24.55000,  38.75000,   2.00000,  16.75000,  25.03323,  27.03323,  25.03323,  21.00000,  19.00000,  21.00000,  13.51662,   8.24985
254432.01848,173069.44668,81362.57181,  24.40000,  40.00000,   2.00000,  17.00000,  24.38435,  26.38435,  24.38435,  21.00000,  19.00000,  21.00000,  13.19218,   7.27653
276502.59121,226838.46443,49664.12678,  24.27500,  40.50000,   2.00000,  17.25000,  25.61418,  27.61418,  25.61418,  21.00000,  19.00000,  21.00000,  13.80709,   9.12127
284779.82923,226864.66985,57915.15938,  24.15000,  41.00000,   2.00000,  17.50000,  25.47211,  27.47211,  25.47211,  21.00000,  19.00000,  21.00000,  13.73605,   8.90816
386144.53218,226861.29444,159283.23774,  24.02500,  41.50000,   2.00000,  17.75000,  22.23180,  24.23180,  22.23180,  21.00000,  19.00000,  21.00000,  12.11590,   4.04770
370275.21987,226787.45732,143487.76256,  23.90000,  42.00000,   2.00000,  18.00000,  22.17546,  24.17546,  22.17546,  21.00000,  19.00000,  21.00000,  12.08773,   3.96319
323211.38185,234616.72290,88594.65895,  23.35000,  43.00000,   2.00000,  18.25000,  23.69917,  25.69917,  23.69917,  21.00000,  19.00000,  21.00000,  12.84958,   6.24875
279178.84304,234633.79411,44545.04893,  22.80000,  44.00000,   2.00000,  18.50000,  25.76088,  27.76088,  25.76088,  21.00000,  19.00000,  21.00000,  13.88044,   9.34132
292199.91486,234662.37112,57537.54374,  22.25000,  45.00000,   2.00000,  18.75000,  25.06088,  27.06088,  25.06088,  21.00000,  19.00000,  21.00000,  13.53044,   8.29132
305033.00826,234632.96628,70400.04199,  21.70000,  46.00000,   2.00000,  19.00000,  24.58737,  26.58737,  24.58737,  21.00000,  19.00000,  21.00000,  13.29368,   7.58105
379047.48836,259921.10703,119126.38133,  21.12500,  47.25000,   2.00000,  19.25000,  22.71522,  24.71522,  22.71522,  21.00000,  19.00000,  21.00000,  12.35761,   4.77284
318150.10877,276619.55649,41530.55228,  20.55000,  48.50000,   2.00000,  19.50000,  25.93839,  27.93839,  25.93839,  21.00000,  19.00000,  21.00000,  13.96919,   9.60758
319326.04595,276667.78443,42658.26153,  19.97500,  49.75000,   2.00000,  19.75000,  25.82790,  27.82790,  25.82790,  21.00000,  19.00000,  21.00000,  13.91395,   9.44186
328557.74614,276646.87696,51910.86918,  19.40000,  51.00000,   2.00000,  20.00000,  25.32404,  27.32404,  25.32404,  21.00000,  19.00000,  21.00000,  13.66202,   8.68606
352973.45010,252832.10221,100141.34789,  18.85000,  52.25000,   2.00000,  20.25000,  23.40354,  25.40354,  23.40354,  21.00000,  19.00000,  21.00000,  12.70177,   5.80531
355770.53754,252783.61463,102986.92291,  18.30000,  53.50000,   2.00000,  20.50000,  23.07311,  25.07311,  23.07311,  21.00000,  19.00000,  21.00000,  12.53656,   5.30967
342083.24374,252769.24581,89313.99794,  17.75000,  54.75000,   2.00000,  20.75000,  23.40902,  25.40902,  23.40902,  21.00000,  19.00000,  21.00000,  12.70451,   5.81352
316963.98596,252759.34913,64204.63683,  17.20000,  56.00000,   2.00000,  21.00000,  24.19631,  26.19631,  24.19631,  21.00000,  19.00000,  21.00000,  13.09815,   6.99446
259620.30470,186345.29276,73275.01194,  17.47500,  55.00000,   2.00000,  21.25000,  23.81196,  25.81196,  23.81196,  21.00000,  19.00000,  21.00000,  12.90598,   6.41795
241363.67438,186343.13331,55020.54107,  17.75000,  54.00000,   2.00000,  21.50000,  24.81472,  26.81472,  24.81472,  21.00000,  19.00000,  21.00000,  13.40736,   7.92208
280634.62815,186356.46493,94278.16322,  18.02500,  53.00000,   2.00000,  21.75000,  23.02123,  25.02123,  23.02123,  21.00000,  19.00000,  21.00000,  12.51061,   5.23184
234583.93432,186333.38013,48250.55419,  18.30000,  52.00000,   2.00000,  22.00000,  25.24418,  27.24418,  25.24418,  21.00000,  19.00000,  21.00000,  13.62209,   8.56627
203730.67544,119078.69278,84651.98266,  17.75000,  53.00000,   2.00000,  22.25000,  23.25290,  25.25290,  23.25290,  21.00000,  19.00000,  21.00000,  12.62645,   5.57935
161905.87634,117719.29671,44186.57963,  17.20000,  54.00000,   2.00000,  22.50000,  25.26596,  27.26596,  25.26596,  21.00000,  19.00000,  21.00000,  13.63298,   8.59893
171969.77269,118924.82311,53044.94958,  16.65000,  55.00000,   2.00000,  22.75000,  24.52606,  26.52606,  24.52606,  21.00000,  19.00000,  21.00000,  13.26303,   7.48909
188025.20313,117998.58037,70026.62277,  16.10000,  56.00000,   2.00000,  23.00000,  23.49753,  25.49753,  23.49753,  21.00000,  19.00000,  21.00000,  12.74876,   5.94629
162267.50359,80964.57746,81302.92613,  16.25000,  57.00000,   2.00000,  23.25000,  22.87909,  24.87909,  22.87909,  21.00000,  19.00000,  21.00000,  12.43955,   5.01864
119929.21853,80966.86723,38962.35130,  16.40000,  58.00000,   2.00000,  23.50000,  25.67550,  27.67550,  25.67550,  21.00000,  19.00000,  21.00000,  13.83775,   9.21325
131846.95933,80972.68700,50874.27233,  16.55000,  59.00000,   2.00000,  23.75000,  22.28246,  24.28246,  22.28246,  21.00000,  19.00000,  21.00000,  12.14123,   4.12368
162580.38643,81133.25236,81447.13407,  16.70000,  60.00000,   2.00000,  24.00000,  22.89715,  24.89715,  22.89715,  21.00000,  19.00000,  21.00000,  12.44857,   5.04572
128828.72237,73550.32647,55278.39590,  16.70000,  60.75000,   3.00000,   0.25000,  30.05283,  30.05283,  24.05283,  16.00000,  16.00000,  21.00000,  13.02642,   6.77925
107488.30243,73605.34896,33882.95347,  16.70000,  61.50000,   3.00000,   0.50000,  30.25657,  30.25657,  24.25657,  16.00000,  16.00000,  21.00000,  13.12828,   7.08485
108228.13663,73746.17850,34481.95813,  16.70000,  62.25000,   3.00000,   0.75000,  30.21287,  30.21287,  24.21287,  16.00000,  16.00000,  21.00000,  13.10643,   7.01930
106505.92421,73775.84172,32730.08249,  16.70000,  63.00000,   3.00000,   1.00000,  30.77460,  30.77460,  24.77460,  16.00000,  16.00000,  21.00000,  13.38730,   7.86190
124926.60852,65861.07835,59065.53017,  16.70000,  63.00000,   3.00000,   1.25000,  29.96597,  29.96597,  23.96597,  16.00000,  16.00000,  21.00000,  12.98298,   6.64895
123921.69883,65699.73709,58221.96174,  16.70000,  63.00000,   3.00000,   1.50000,  29.95691,  29.95691,  23.95691,  16.00000,  16.00000,  21.00000,  12.97846,   6.63537
110090.99778,65683.20888,44407.78889,  16.70000,  63.00000,   3.00000,   1.75000,  28.72949,  28.72949,  22.72949,  16.00000,  16.00000,  21.00000,  12.36474,   4.79423
144798.66402,65821.72820,78976.93583,  16.70000,  63.00000,   3.00000,   2.00000,  28.82067,  28.82067,  22.82067,  16.00000,  16.00000,  21.00000,  12.41034,   4.93101
128533.49881,65625.52615,62907.97265,  16.42500,  64.00000,   3.00000,   2.25000,  29.42273,  29.42273,  23.42273,  16.00000,  16.00000,  21.00000,  12.71136,   5.83409
97919.75800,65658.84732,32260.91067,  16.15000,  65.00000,   3.00000,   2.50000,  30.48556,  30.48556,  24.48556,  16.00000,  16.00000,  21.00000,  13.24278,   7.42834
136594.89290,65792.64956,70802.24334,  15.87500,  66.00000,   3.00000,   2.75000,  28.75368,  28.75368,  22.75368,  16.00000,  16.00000,  21.00000,  12.37684,   4.83052
117140.29239,65604.20920,51536.08319,  15.60000,  67.00000,   3.00000,   3.00000,  29.86870,  29.86870,  23.86870,  16.00000,  16.00000,  21.00000,  12.93435,   6.50305
104985.44013,72941.65422,32043.78591,  15.30000,  68.25000,   3.00000,   3.25000,  30.59709,  30.59709,  24.59709,  16.00000,  16.00000,  21.00000,  13.29855,   7.59564
145963.32152,73057.56584,72905.75568,  15.00000,  69.50000,   3.00000,   3.50000,  28.24399,  28.24399,  22.24399,  16.00000,  16.00000,  21.00000,  12.12200,   4.06599
139216.67989,72878.45181,66338.22808,  14.70000,  70.75000,   3.00000,   3.75000,  28.49623,  28.49623,  22.49623,  16.00000,  16.00000,  21.00000,  12.24811,   4.44434
106349.34086,72896.51164,33452.82923,  14.40000,  72.00000,   3.00000,   4.00000,  29.79937,  29.79937,  23.79937,  16.00000,  16.00000,  21.00000,  12.89969,   6.39906
151802.21519,100524.61066,51277.60453,  14.27500,  72.75000,   3.00000,   4.25000,  29.51010,  29.51010,  23.51010,  16.00000,  16.00000,  21.00000,  12.75505,   5.96515
133338.21313,83608.23293,49729.98020,  14.15000,  73.50000,   3.00000,   4.50000,  29.65182,  29.65182,  23.65182,  16.00000,  16.00000,  21.00000,  12.82591,   6.17773
115158.56378,83641.48532,31517.07846,  14.02500,  74.25000,   3.00000,   4.75000,  31.16903,  31.16903,  25.16903,  16.00000,  16.00000,  21.00000,  13.58452,   8.45355
116880.25038,83774.10571,33106.14466,  13.90000,  75.00000,   3.00000,   5.00000,  30.79501,  30.79501,  24.79501,  16.00000,  16.00000,  21.00000,  13.39751,   7.89252
228423.52472,181396.48870,47027.03602,  14.32500,  73.00000,   3.00000,   5.25000,  30.11631,  30.11631,  24.11631,  16.00000,  16.00000,  21.00000,  13.05815,   6.87446
224546.92011,181412.02353,43134.89658,  14.75000,  71.00000,   3.00000,   5.50000,  31.07805,  31.07805,  25.07805,  16.00000,  16.00000,  21.00000,  13.53902,   8.31707
231577.89896,181397.75983,50180.13913,  15.17500,  69.00000,   3.00000,   5.75000,  28.62276,  28.62276,  22.62276,  16.00000,  16.00000,  21.00000,  12.31138,   4.63415
226528.30834,181444.78789,45083.52044,  15.60000,  67.00000,   3.00000,   6.00000,  31.22094,  31.22094,  25.22094,  16.00000,  16.00000,  21.00000,  13.61047,   8.53141
287991.46707,238584.45133,49407.01574,  16.15000,  66.50000,   3.00000,   6.25000,  31.09631,  31.09631,  25.09631,  16.00000,  16.00000,  21.00000,  13.54816,   8.34447
287991.79883,238605.46465,49386.33417,  16.70000,  66.00000,   3.00000,   6.50000,  31.31717,  31.31717,  25.31717,  16.00000,  16.00000,  21.00000,  13.65858,   8.67575
292359.32114,238626.53194,53732.78920,  17.25000,  65.50000,   3.00000,   6.75000,  31.08934,  31.08934,  25.08934,  16.00000,  16.00000,  21.00000,  13.54467,   8.33401
308396.30527,238647.64566,69748.65962,  17.80000,  65.00000,   3.00000,   7.00000,  30.25721,  30.25721,  24.25721,  16.00000,  16.00000,  21.00000,  13.12860,   7.08581
258495.63024,196392.30078,62103.32945,  18.35000,  64.00000,   3.00000,   7.25000,  30.75559,  30.75559,  24.75559,  16.00000,  16.00000,  21.00000,  13.37780,   7.83339
313526.04373,196413.48326,117112.56047,  18.90000,  63.00000,   3.00000,   7.50000,  22.30648,  24.30648,  22.30648,  21.00000,  19.00000,  21.00000,  12.15324,   4.15972
262787.27162,196434.68726,66352.58436,  19.45000,  62.00000,   3.00000,   7.75000,  24.27917,  26.27917,  24.27917,  21.00000,  19.00000,  21.00000,  13.13959,   7.11876
248540.80147,195296.91781,53243.88366,  20.00000,  61.00000,   3.00000,   8.00000,  25.26073,  27.26073,  25.26073,  21.00000,  19.00000,  21.00000,  13.63037,   8.59110
288520.27647,167183.18020,121337.09627,  20.55000,  59.00000,   3.00000,   8.25000,  22.38048,  24.38048,  22.38048,  21.00000,  19.00000,  21.00000,  12.19024,   4.27071
295275.92619,167127.17392,128148.75226,  21.10000,  57.00000,   3.00000,   8.50000,  22.08101,  24.08101,  22.08101,  21.00000,  19.00000,  21.00000,  12.04050,   3.82151
233660.50124,167128.33357,66532.16767,  21.65000,  55.00000,   3.00000,   8.75000,  24.24452,  26.24452,  24.24452,  21.00000,  19.00000,  21.00000,  13.12226,   7.06678
215176.74435,167172.06358,48004.68077,  22.20000,  53.00000,   3.00000,   9.00000,  25.55552,  27.55552,  25.55552,  21.00000,  19.00000,  21.00000,  13.77776,   9.03328
178487.38160,118508.87588,59978.50572,  22.75000,  51.00000,   3.00000,   9.25000,  24.96774,  26.96774,  24.96774,  21.00000,  19.00000,  21.00000,  13.48387,   8.15161
195800.53211,118536.00834,77264.52377,  23.30000,  49.00000,   3.00000,   9.50000,  24.36512,  26.36512,  24.36512,  21.00000,  19.00000,  21.00000,  13.18256,   7.24768
223012.39468,118534.88364,104477.51104,  23.85000,  47.00000,   3.00000,   9.75000,  23.62042,  25.62042,  23.62042,  21.00000,  19.00000,  21.00000,  12.81021,   6.13062
181579.08217,118525.70435,63053.37781,  24.40000,  45.00000,   3.00000,  10.00000,  24.95115,  26.95115,  24.95115,  21.00000,  19.00000,  21.00000,  13.47558,   8.12673
225346.37205,119689.25416,105657.11789,  24.70000,  43.25000,   3.00000,  10.25000,  23.58863,  25.58863,  23.58863,  21.00000,  19.00000,  21.00000,  12.79431,   6.08294
232186.38844,118329.06854,113857.31990,  25.00000,  41.50000,   3.00000,  10.50000,  23.15514,  25.15514,  23.15514,  21.00000,  19.00000,  21.00000,  12.57757,   5.43271
178893.54631,119841.78515,59051.76116,  25.30000,  39.75000,   3.00000,  10.75000,  25.11301,  27.11301,  25.11301,  21.00000,  19.00000,  21.00000,  13.55651,   8.36952
171256.88438,119151.10714,52105.77725,  25.60000,  38.00000,   3.00000,  11.00000,  25.53033,  27.53033,  25.53033,  21.00000,  19.00000,  21.00000,  13.76516,   8.99549
194172.42137,118560.93036,75611.49101,  26.00000,  37.00000,   3.00000,  11.25000,  24.81330,  26.81330,  24.81330,  21.00000,  19.00000,  21.00000,  13.40665,   7.91994
204358.68355,118553.65718,85805.02637,  26.40000,  36.00000,   3.00000,  11.50000,  24.72489,  26.72489,  24.72489,  21.00000,  19.00000,  21.00000,  13.36244,   7.78733
222917.15462,118556.26014,104360.89448,  26.80000,  35.00000,   3.00000,  11.75000,  24.30333,  26.30333,  24.30333,  21.00000,  19.00000,  21.00000,  13.15167,   7.15500
232610.93802,118551.47203,114059.46599,  27.20000,  34.00000,   3.00000,  12.00000,  23.96857,  25.96857,  23.96857,  21.00000,  19.00000,  21.00000,  12.98428,   6.65285
166811.45476,108841.97306,57969.48170,  27.62500,  32.00000,   3.00000,  12.25000,  25.65794,  27.65794,  25.65794,  21.00000,  19.00000,  21.00000,  13.82897,   9.18691
198342.25510,108865.45103,89476.80407,  28.05000,  30.00000,   3.00000,  12.50000,  24.95007,  26.95007,  24.95007,  21.00000,  19.00000,  21.00000,  13.47504,   8.12511
277448.18448,108866.12813,168582.05636,  28.47500,  28.00000,   3.00000,  12.75000,  22.79594,  24.79594,  22.79594,  21.00000,  19.00000,  21.00000,  12.39797,   4.89391
159937.13424,108827.19061,51109.94363,  28.90000,  26.00000,   3.00000,  13.00000,  25.88312,  27.88312,  25.88312,  21.00000,  19.00000,  21.00000,  13.94156,   9.52468
293991.64894,108882.79895,185108.85000,  28.75000,  25.75000,   3.00000,  13.25000,  22.28458,  24.28458,  22.28458,  21.00000,  19.00000,  21.00000,  12.14229,   4.12688
237960.86648,108823.63838,129137.22810,  28.60000,  25.50000,   3.00000,  13.50000,  23.07868,  25.07868,  23.07868,  21.00000,  19.00000,  21.00000,  12.53934,   5.31801
207062.04641,108836.85478,98225.19164,  28.45000,  25.25000,   3.00000,  13.75000,  24.04556,  26.04556,  24.04556,  21.00000,  19.00000,  21.00000,  13.02278,   6.76835
219814.79458,108849.61830,110965.17628,  28.30000,  25.00000,   3.00000,  14.00000,  23.68590,  25.68590,  23.68590,  21.00000,  19.00000,  21.00000,  12.84295,   6.22885
170403.84332,108818.66431,61585.17900,  27.62500,  26.50000,   3.00000,  14.25000,  25.05087,  27.05087,  25.05087,  21.00000,  19.00000,  21.00000,  13.52543,   8.27630
207679.79012,108826.23666,98853.55347,  26.95000,  28.00000,   3.00000,  14.50000,  24.16460,  26.16460,  24.16460,  21.00000,  19.00000,  21.00000,  13.08230,   6.94691
273885.70641,108812.10060,165073.60582,  26.27500,  29.50000,   3.00000,  14.75000,  22.14765,  24.14765,  22.14765,  21.00000,  19.00000,  21.00000,  12.07382,   3.92147
199485.58087,108760.39271,90725.18816,  25.60000,  31.00000,   3.00000,  15.00000,  23.81278,  25.81278,  23.81278,  21.00000,  19.00000,  21.00000,  12.90639,   6.41917
228000.77554,138073.71505,89927.06049,  25.17500,  31.50000,   3.00000,  15.25000,  23.91546,  25.91546,  23.91546,  21.00000,  19.00000,  21.00000,  12.95773,   6.57319
193100.15554,138075.00935,55025.14619,  24.75000,  32.00000,   3.00000,  15.50000,  25.07362,  27.07362,  25.07362,  21.00000,  19.00000,  21.00000,  13.53681,   8.31043
228724.60144,138094.42480,90630.17664,  24.32500,  32.50000,   3.00000,  15.75000,  24.04441,  26.04441,  24.04441,  21.00000,  19.00000,  21.00000,  13.02220,   6.76661
246470.13707,138066.25854,108403.87853,  23.90000,  33.00000,   3.00000,  16.00000,  23.50376,  25.50376,  23.50376,  21.00000,  19.00000,  21.00000,  12.75188,   5.95564
282474.67118,173012.86965,109461.80153,  23.75000,  33.75000,   3.00000,  16.25000,  23.28346,  25.28346,  23.28346,  21.00000,  19.00000,  21.00000,  12.64173,   5.62519
243695.12402,173007.20373,70687.92029,  23.60000,  34.50000,   3.00000,  16.50000,  24.41794,  26.41794,  24.41794,  21.00000,  19.00000,  21.00000,  13.20897,   7.32691
242087.47182,173032.30283,69055.16899,  23.45000,  35.25000,   3.00000,  16.75000,  24.53025,  26.53025,  24.53025,  21.00000,  19.00000,  21.00000,  13.26513,   7.49538
321171.22871,173031.78746,148139.44125,  23.30000,  36.00000,   3.00000,  17.00000,  22.04807,  24.04807,  22.04807,  21.00000,  19.00000,  21.00000,  12.02404,   3.77211
264719.77477,226761.23179,37958.54299,  23.45000,  36.25000,   3.00000,  17.25000,  25.84904,  27.84904,  25.84904,  21.00000,  19.00000,  21.00000,  13.92452,   9.47357
357095.00457,226857.29568,130237.70889,  23.60000,  36.50000,   3.00000,  17.50000,  22.45933,  24.45933,  22.45933,  21.00000,  19.00000,  21.00000,  12.22966,   4.38899
353170.19782,226784.22458,126385.97324,  23.75000,  36.75000,   3.00000,  17.75000,  22.34685,  24.34685,  22.34685,  21.00000,  19.00000,  21.00000,  12.17343,   4.22028
335153.55696,226782.48802,108371.06894,  23.90000,  37.00000,   3.00000,  18.00000,  22.81526,  24.81526,  22.81526,  21.00000,  19.00000,  21.00000,  12.40763,   4.92290
276121.86577,234060.35411,42061.51165,  23.20000,  38.25000,   3.00000,  18.25000,  25.60515,  27.60515,  25.60515,  21.00000,  19.00000,  21.00000,  13.80258,   9.10773
